,route_id,opt_dist,actu_dist,opt_time,actu_time,dwell_time,todest_time,inride_time,num_stops,stops_bool,dist_ratio,time_ratio,dwell_ratio,todest_ratio,inride_mph
352,17934.0,1926,1887.9753174957182,1427,240.0,60.0,180.0,180.0,0,0,1.0201404553078157,5.945833333333334,0.25,1.0,23.4627083706604
353,17935.0,1926,1858.6875288783815,1411,195.0,45.0,150.0,150.0,0,0,1.0362150550190854,7.235897435897436,0.23076923076923078,1.0,27.71848320566138
354,17936.0,1101,2539.5544746158075,831,315.0,15.0,165.0,300.0,0,0,0.433540611554144,2.638095238095238,0.047619047619047616,0.55,18.93610328815695
355,17937.0,1816,1808.627204147962,1367,345.0,30.0,315.0,315.0,0,0,1.0040764596679344,3.96231884057971,0.08695652173913043,1.0,12.843779485862674
356,17938.0,526,1301.4053083235326,389,435.0,165.0,180.0,270.0,1,1,0.4041784651067637,0.8942528735632184,0.3793103448275862,0.6666666666666666,10.782094779263863
357,17942.0,1920,1958.5256884980768,1405,300.0,60.0,240.0,240.0,0,0,0.9803292401400051,4.683333333333334,0.2,1.0,18.25460189012037
358,17943.0,1921,3654.2812451020895,1445,450.0,75.0,285.0,375.0,0,0,0.5256847711365285,3.2111111111111112,0.16666666666666666,0.76,21.798421035783118
359,17944.0,1911,3732.002658082095,1439,435.0,60.0,300.0,375.0,0,0,0.5120575131053303,3.3080459770114943,0.13793103448275862,0.8,22.26204273592043
360,17945.0,1747,1944.8749917213545,1324,300.0,0.0,255.0,300.0,0,0,0.8982582466412297,4.413333333333333,0.0,0.85,14.501895546603889
361,17946.0,1926,1897.42080616193,1422,255.0,15.0,240.0,240.0,0,0,1.0150621273600766,5.576470588235294,0.058823529411764705,1.0,17.685068742232783
362,17951.0,141,1992.8926288219743,104,450.0,150.0,180.0,300.0,1,1,0.07075142833126288,0.2311111111111111,0.3333333333333333,0.6,14.859937457056759
363,17952.0,880,923.812359065604,655,150.0,30.0,120.0,120.0,0,0,0.9525743960495199,4.366666666666666,0.2,1.0,17.220940154068437
364,17954.0,1756,2058.892313358902,1297,915.0,540.0,360.0,375.0,2,1,0.8528857913579949,1.4174863387978143,0.5901639344262295,0.96,12.281649523853499
365,17955.0,652,770.2961181369817,486,135.0,15.0,120.0,120.0,0,0,0.8464277368772289,3.6,0.1111111111111111,1.0,14.359218320877833
366,17959.0,756,802.7513812352544,570,75.0,0.0,60.0,75.0,0,0,0.9417610703287554,7.6,0.0,0.8,23.9427556632052
367,17962.0,1551,2068.991742015056,1157,300.0,15.0,210.0,285.0,0,0,0.7496404980763396,3.8566666666666665,0.05,0.7368421052631579,16.239334692572488
368,17965.0,1646,1863.9677004752741,1231,390.0,165.0,225.0,225.0,1,1,0.8830625120705167,3.1564102564102563,0.4230769230769231,1.0,18.531484035116264
369,17978.0,763,645.8747720673017,573,90.0,15.0,75.0,75.0,0,0,1.1813435560546923,6.366666666666666,0.16666666666666666,1.0,19.263774835043066
370,17981.0,711,644.6841751260732,531,90.0,0.0,75.0,90.0,0,0,1.1028656006035176,5.9,0.0,0.8333333333333334,16.023553541183535
371,17982.0,1556,1554.8037727275523,1164,285.0,75.0,210.0,210.0,0,0,1.000769375077055,4.08421052631579,0.2631578947368421,1.0,16.56191786364367
372,17985.0,2066,1965.841393651859,1521,285.0,60.0,225.0,225.0,0,0,1.0509494848727754,5.336842105263158,0.21052631578947367,1.0,19.54430776495818
373,17986.0,822,715.3892375685755,622,150.0,30.0,120.0,120.0,0,0,1.1490248340802094,4.1466666666666665,0.2,1.0,13.33569000905541
374,17987.0,896,893.3525016782992,683,150.0,30.0,120.0,120.0,0,0,1.0029635539350112,4.553333333333334,0.2,1.0,16.65313287586879
375,17988.0,1960,1970.1564232293063,1445,165.0,0.0,150.0,165.0,0,0,0.9948448645449894,8.757575757575758,0.0,0.9090909090909091,26.70982854168827
376,17991.0,2071,2068.0805349391976,1536,285.0,45.0,240.0,240.0,0,0,1.001411678612839,5.389473684210526,0.15789473684210525,1.0,19.27571696594537
377,17992.0,806,741.2515785459062,618,105.0,0.0,90.0,105.0,0,0,1.087350129602569,5.885714285714286,0.0,0.8571428571428571,15.791764820118853
378,17999.0,1681,1629.1589987472325,1250,210.0,15.0,195.0,195.0,0,0,1.0318207131978103,5.9523809523809526,0.07142857142857142,1.0,18.68887656747505
379,18001.0,1464,1312.4631159574337,1104,345.0,60.0,285.0,285.0,0,0,1.1154599182256038,3.2,0.17391304347826086,1.0,10.301407868806393
380,18040.0,978,799.5667253981622,740,135.0,15.0,120.0,120.0,0,0,1.2231624565329215,5.481481481481482,0.1111111111111111,1.0,14.904856589268043
381,18041.0,656,603.8167756549329,493,105.0,15.0,90.0,90.0,0,0,1.0864222831312798,4.695238095238095,0.14285714285714285,1.0,15.007798868150509
382,18042.0,1913,1911.8248884681243,1414,225.0,15.0,195.0,210.0,0,0,1.0006146543749712,6.2844444444444445,0.06666666666666667,0.9285714285714286,20.364940790523267
383,18045.0,466,479.30641908490946,350,75.0,0.0,60.0,75.0,0,0,0.9722381788453531,4.666666666666667,0.0,0.8,14.295729348103965
384,18046.0,1752,1669.1631791902707,1285,180.0,15.0,165.0,165.0,0,0,1.0496277546991626,7.138888888888889,0.08333333333333333,1.0,22.6291992851993
385,18047.0,1862,1871.2225287075773,1385,240.0,30.0,210.0,210.0,0,0,0.9950713885889632,5.770833333333333,0.125,1.0,19.932440587462516
386,18048.0,1846,1796.5512707454022,1386,315.0,30.0,285.0,285.0,0,0,1.027524251636905,4.4,0.09523809523809523,1.0,14.100973331863932
387,18051.0,2003,1881.801240609041,1476,210.0,15.0,195.0,195.0,0,0,1.0644057176579038,7.0285714285714285,0.07142857142857142,1.0,21.587058805989688
388,18053.0,1787,1733.440379465327,1333,285.0,30.0,255.0,255.0,0,0,1.030897872905899,4.67719298245614,0.10526315789473684,1.0,15.206282833102623
389,18054.0,1947,1853.6698784523617,1462,195.0,15.0,180.0,180.0,0,0,1.0503488364527778,7.4974358974358974,0.07692307692307693,1.0,23.03637943280681
390,18056.0,2063,2044.4007052888771,1514,210.0,15.0,195.0,195.0,0,0,1.0090976757457608,7.20952380952381,0.07142857142857142,1.0,23.452316480455902
391,18059.0,1753,1590.6574037134365,1305,210.0,0.0,195.0,210.0,0,0,1.1020600639129268,6.214285714285714,0.0,0.9285714285714286,16.94383415553683
392,18060.0,880,979.2572885551958,655,150.0,30.0,120.0,120.0,0,0,0.8986402350891451,4.366666666666666,0.2,1.0,18.254498325505498
393,18061.0,1731,1905.8011082633866,1307,315.0,30.0,270.0,285.0,0,0,0.908279459222967,4.14920634920635,0.09523809523809523,0.9473684210526315,14.95846572322351
394,18066.0,1539,1519.1636992778733,1131,210.0,30.0,180.0,180.0,0,0,1.0130573819869153,5.385714285714286,0.14285714285714285,1.0,18.87932247479248
395,18072.0,1781,2916.4255177470413,1308,690.0,225.0,360.0,465.0,2,1,0.6106790621472256,1.8956521739130434,0.32608695652173914,0.7741935483870968,14.02982558638509
396,18081.0,616,617.1123519169682,476,90.0,15.0,75.0,75.0,0,0,0.9981974888146172,5.288888888888889,0.16666666666666666,1.0,18.405910726628576
397,18086.0,2025,2333.004640575032,1502,420.0,90.0,315.0,330.0,1,1,0.8679794136632681,3.5761904761904764,0.21428571428571427,0.9545454545454546,15.814519396023977
398,18087.0,2138,3160.184692100443,1561,390.0,30.0,315.0,360.0,0,0,0.6765427366775074,4.0025641025641026,0.07692307692307693,0.875,19.636509847631014
399,18088.0,752,690.5808367683135,564,180.0,45.0,120.0,135.0,1,1,1.0889384123647385,3.1333333333333333,0.25,0.8888888888888888,11.442873311114898
400,18089.0,819,792.6683593218925,614,120.0,15.0,105.0,105.0,0,0,1.0332189879518259,5.116666666666666,0.125,1.0,16.887157711442992
401,18093.0,826,684.0414941935821,623,180.0,45.0,135.0,135.0,1,1,1.2075290856057979,3.4611111111111112,0.25,1.0,11.334516889047347
402,18104.0,1291,1257.6061147286375,989,210.0,30.0,180.0,180.0,0,0,1.0265535328432847,4.70952380952381,0.14285714285714285,1.0,15.62883012378377
403,18109.0,418,415.6152789372759,310,105.0,45.0,60.0,60.0,0,0,1.0057378089391271,2.9523809523809526,0.42857142857142855,1.0,15.495107367765835
404,18110.0,892,862.8142898677736,672,135.0,15.0,120.0,120.0,0,0,1.033826178442987,4.977777777777778,0.1111111111111111,1.0,16.083864979806812
405,18117.0,818,803.4699945191779,614,150.0,30.0,120.0,120.0,0,0,1.0180840673328657,4.093333333333334,0.2,1.0,14.97761807949775
406,18121.0,1953,1967.6300697580325,1466,345.0,45.0,300.0,300.0,0,0,0.9925646238167972,4.249275362318841,0.13043478260869565,1.0,14.67156802748178
407,18122.0,1817,2599.183420527243,1354,1800.0,1410.0,360.0,390.0,3,1,0.6990657087337925,0.7522222222222222,0.7833333333333333,0.9230769230769231,14.908249642856951
408,18124.0,1987,4150.821504479214,1462,1410.0,435.0,750.0,975.0,4,1,0.47870042059283885,1.0368794326241135,0.30851063829787234,0.7692307692307693,9.523219134594598
409,18125.0,1883,1849.875327379077,1418,300.0,60.0,240.0,240.0,1,1,1.017906435169258,4.726666666666667,0.2,1.0,17.24191714511397
410,18126.0,1880,2062.3008360836466,1413,240.0,15.0,225.0,225.0,0,0,0.9116031798591326,5.8875,0.0625,1.0,20.503303254528678
411,18128.0,1320,1228.5862404366646,987,165.0,0.0,150.0,165.0,0,0,1.0744056514346483,5.9818181818181815,0.0,0.9090909090909091,16.65620427080238
412,18129.0,1912,1903.4491770599084,1439,240.0,0.0,210.0,240.0,0,0,1.0044922780409085,5.995833333333334,0.0,0.875,17.741256675551632
413,18131.0,965,963.7649316718661,725,180.0,30.0,150.0,150.0,0,0,1.0012815037023515,4.027777777777778,0.16666666666666666,1.0,14.372562175027095
414,18135.0,1959,1909.824349878606,1479,225.0,15.0,210.0,210.0,0,0,1.0257487816219957,6.573333333333333,0.06666666666666667,1.0,20.343630862940234
415,18150.0,64,8798.053985531093,47,1410.0,90.0,645.0,1320.0,0,0,0.007274335904877567,0.03333333333333333,0.06382978723404255,0.48863636363636365,14.909635516965093
416,18151.0,1608,1706.5412282326245,1209,180.0,45.0,135.0,135.0,0,0,0.9422567550069221,6.716666666666667,0.25,1.0,28.27726174135324
417,18152.0,1692,1755.341139970821,1278,180.0,30.0,135.0,150.0,0,0,0.963915196580037,7.1,0.16666666666666666,0.9,26.17728539764219
418,18153.0,1881,1758.5474392158385,1390,270.0,60.0,210.0,210.0,0,0,1.0696327878642642,5.148148148148148,0.2222222222222222,1.0,18.732214803235607
419,18156.0,1889,1757.7914031264463,1430,315.0,45.0,270.0,270.0,0,0,1.07464400874881,4.5396825396825395,0.14285714285714285,1.0,14.563236671517307
420,18157.0,996,922.4266597050791,754,165.0,30.0,135.0,135.0,0,0,1.0797606395270969,4.569696969696969,0.18181818181818182,1.0,15.284541423412444
421,18160.0,970,809.7067426124578,737,135.0,15.0,120.0,120.0,0,0,1.1979645826714596,5.45925925925926,0.1111111111111111,1.0,15.093878340162595
422,18201.0,856,823.3401730100937,647,225.0,90.0,135.0,135.0,1,1,1.0396674765309986,2.8755555555555556,0.4,1.0,13.642685678616292
423,18209.0,816,4189.265237252825,618,885.0,165.0,465.0,720.0,2,1,0.19478356078859896,0.6983050847457627,0.1864406779661017,0.6458333333333334,13.015465249750465
424,18212.0,324,338.7132050817827,245,75.0,15.0,60.0,60.0,0,0,0.9565614659805478,3.2666666666666666,0.2,1.0,12.628018616260716
425,18222.0,1518,1546.3154093387436,1138,225.0,15.0,210.0,210.0,0,0,0.9816884646122409,5.057777777777778,0.06666666666666667,1.0,16.47149900841052
426,18227.0,1097,1262.2082166731138,820,225.0,60.0,150.0,165.0,0,0,0.8691117562928213,3.6444444444444444,0.26666666666666666,0.9090909090909091,17.112024534574275
427,18235.0,1653,1730.1141824946928,1238,255.0,15.0,225.0,240.0,0,0,0.9554282698362139,4.854901960784313,0.058823529411764705,0.9375,16.12567341412366
428,18236.0,646,594.546085139957,513,90.0,0.0,75.0,90.0,0,0,1.0865431900841307,5.7,0.0,0.8333333333333334,14.777376885477505
429,18237.0,475,483.58165931300016,349,75.0,15.0,60.0,60.0,0,0,0.9822539603234919,4.653333333333333,0.2,1.0,18.029052616393713
430,18258.0,1941,1988.694967718109,1435,210.0,15.0,195.0,195.0,0,0,0.9760169515726006,6.833333333333333,0.07142857142857142,1.0,22.813288826088957
431,18260.0,1721,1808.3601737812514,1265,270.0,30.0,240.0,240.0,0,0,0.9516909435145419,4.685185185185185,0.1111111111111111,1.0,16.854971696409304
432,18273.0,1774,1832.2541788186077,1346,210.0,15.0,195.0,195.0,0,0,0.9682062786418811,6.40952380952381,0.07142857142857142,1.0,21.01868032187947
433,18274.0,1736,1808.6543679037327,1320,195.0,15.0,180.0,180.0,0,0,0.9598296008385834,6.769230769230769,0.07692307692307693,1.0,22.476951676325424
434,18276.0,1584,2012.5486795898087,1183,390.0,135.0,180.0,255.0,2,1,0.7870617074081636,3.033333333333333,0.34615384615384615,0.7058823529411765,17.65470840518285
435,18278.0,694,654.1008845564221,531,90.0,0.0,75.0,90.0,0,0,1.0609984123024623,5.9,0.0,0.8333333333333334,16.25760480777381
436,18279.0,790,748.4059189744809,595,135.0,15.0,120.0,120.0,0,0,1.0555769001433264,4.407407407407407,0.1111111111111111,1.0,13.951159469923128
437,18290.0,708,643.7715874487209,541,105.0,15.0,90.0,90.0,0,0,1.0997689456998523,5.152380952380953,0.14285714285714285,1.0,16.000871275861577
438,18295.0,1411,1808.975419256927,1050,660.0,450.0,195.0,210.0,1,1,0.7799995428238581,1.5909090909090908,0.6818181818181818,0.9285714285714286,19.26937844929805
439,18296.0,1340,1385.8117197508816,997,585.0,435.0,135.0,150.0,1,1,0.9669423204480354,1.7042735042735042,0.7435897435897436,0.9,20.666517789196913
440,18312.0,229,4761.036533247472,166,570.0,15.0,270.0,555.0,0,0,0.048098769753358854,0.2912280701754386,0.02631578947368421,0.4864864864864865,19.18946497780649
441,18315.0,2031,2039.9064796638106,1522,495.0,180.0,315.0,315.0,0,0,0.9956338784387417,3.0747474747474746,0.36363636363636365,1.0,14.486185398791
442,18327.0,99,5271.264698692954,71,750.0,30.0,375.0,720.0,0,0,0.018781071651466814,0.09466666666666666,0.04,0.5208333333333334,16.37708729874197
443,18341.0,1823,1741.9620649274225,1379,330.0,45.0,285.0,285.0,0,0,1.0465210676536483,4.178787878787879,0.13636363636363635,1.0,13.672507443925435
444,18343.0,1874,1797.3170088255852,1416,330.0,45.0,285.0,285.0,1,1,1.0426652564894612,4.290909090909091,0.13636363636363635,1.0,14.10698354288528
445,18348.0,810,790.673847305197,612,150.0,30.0,120.0,120.0,0,0,1.0244426355578486,4.08,0.2,1.0,14.739082966590729
446,18350.0,1817,1815.263970876916,1383,210.0,30.0,180.0,180.0,0,0,1.000956350784754,6.585714285714285,0.14285714285714285,1.0,22.55909215007449
447,18361.0,225,13631.605406629471,161,1665.0,105.0,780.0,1560.0,0,0,0.01650575946766883,0.0966966966966967,0.06306306306306306,0.5,19.546848332247265
448,18362.0,1602,1654.50473217009,1186,285.0,75.0,210.0,210.0,0,0,0.9682655896056439,4.161403508771929,0.2631578947368421,1.0,17.623941978955052
449,18366.0,1847,1825.4449315725597,1405,195.0,15.0,180.0,180.0,0,0,1.0118081176017024,7.205128205128205,0.07692307692307693,1.0,22.685615473510676
450,18367.0,1801,1769.5384018017612,1367,180.0,0.0,165.0,180.0,0,0,1.017779550964367,7.594444444444444,0.0,0.9166666666666666,21.9908401807024
451,18373.0,1413,1258.3146164268496,1087,180.0,0.0,165.0,180.0,0,0,1.1229306101620276,6.038888888888889,0.0,0.9166666666666666,15.637634989277094
452,18378.0,388,317.07611860585564,294,60.0,0.0,45.0,60.0,0,0,1.223680930957487,4.9,0.0,0.75,11.821337545903047
453,18380.0,1726,1923.2822686320271,1299,450.0,210.0,225.0,240.0,2,1,0.8974241733261815,2.8866666666666667,0.4666666666666667,0.9375,17.926112658307197
454,18381.0,1801,1977.09529057221,1361,435.0,165.0,240.0,270.0,2,1,0.9109323200495589,3.128735632183908,0.3793103448275862,0.8888888888888888,16.38016125663926
455,18384.0,1063,1034.09645698289,797,135.0,0.0,105.0,135.0,0,0,1.027950529007168,5.9037037037037035,0.0,0.7777777777777778,17.134901692468933
456,18388.0,1289,1335.3312200511627,953,165.0,30.0,135.0,135.0,0,0,0.9653035746072143,5.775757575757575,0.18181818181818182,1.0,22.12633940282406
457,18395.0,961,10673.78811651792,730,1395.0,75.0,720.0,1320.0,0,0,0.09003364030740234,0.5232974910394266,0.053763440860215055,0.5454545454545454,18.088351204063333
458,18396.0,83,9924.850577082061,66,1140.0,60.0,570.0,1080.0,1,1,0.008362846307395217,0.05789473684210526,0.05263157894736842,0.5277777777777778,20.556754861016618
459,18399.0,305,8357.392518869308,224,1050.0,45.0,525.0,1005.0,0,0,0.03649463625303843,0.21333333333333335,0.04285714285714286,0.5223880597014925,18.601975742447276
460,18400.0,2095,2217.0089659940154,1561,375.0,90.0,270.0,285.0,2,1,0.9449668594644985,4.1626666666666665,0.24,0.9473684210526315,17.40110889961633
461,18404.0,1375,1372.6872203818832,1024,165.0,30.0,135.0,135.0,0,0,1.0016848555036983,6.206060606060606,0.18181818181818182,1.0,22.745325561192963
462,18405.0,1760,1813.7807490796815,1340,255.0,45.0,210.0,210.0,0,0,0.9703488147026755,5.254901960784314,0.17647058823529413,1.0,19.32056528022049
463,18406.0,2053,2309.931157556544,1517,315.0,30.0,285.0,285.0,0,0,0.8887710758322656,4.815873015873016,0.09523809523809523,1.0,18.130447030121175
464,18407.0,154,2407.4067321024527,113,360.0,90.0,150.0,270.0,1,1,0.06396924871332718,0.3138888888888889,0.25,0.5555555555555556,19.94527561225652
465,18408.0,1198,1192.7998489225752,900,225.0,15.0,210.0,210.0,0,0,1.0043596174849636,4.0,0.06666666666666667,1.0,12.705817590708882
466,18412.0,1300,1315.758347350229,978,255.0,60.0,195.0,195.0,0,0,0.9880233726945647,3.835294117647059,0.23529411764705882,1.0,15.093705012931393
467,18415.0,403,403.9525765290655,292,120.0,60.0,60.0,60.0,0,0,0.9976418604944907,2.433333333333333,0.5,1.0,15.060294609015463
468,18417.0,750,706.1416230613625,570,135.0,15.0,120.0,120.0,0,0,1.0621098877424853,4.222222222222222,0.1111111111111111,1.0,13.163303685757368
469,18421.0,1587,1488.3280347957307,1176,150.0,0.0,135.0,150.0,0,0,1.0662971891259254,7.84,0.0,0.9,22.195336761039744
470,18424.0,1656,1479.7646261851125,1240,165.0,0.0,150.0,165.0,0,0,1.1190968960173273,7.515151515151516,0.0,0.9090909090909091,20.06148292665773
471,18427.0,176,3461.608382315641,137,495.0,75.0,195.0,420.0,1,1,0.050843417441190995,0.2767676767676768,0.15151515151515152,0.4642857142857143,18.4366910827075
472,18428.0,1956,3076.3077381320063,1469,525.0,120.0,330.0,405.0,1,1,0.6358271559618808,2.798095238095238,0.22857142857142856,0.8148148148148148,16.991397115400027
473,18429.0,459,3922.4488442999905,353,615.0,135.0,285.0,480.0,1,1,0.11701873452524636,0.5739837398373984,0.21951219512195122,0.59375,18.279755662017546
474,18435.0,1513,1452.7821035175327,1128,195.0,30.0,165.0,165.0,0,0,1.0414500538908522,5.7846153846153845,0.15384615384615385,1.0,19.69567514328794
475,18456.0,1690,1641.420140006634,1262,180.0,15.0,150.0,165.0,0,0,1.0295962373126295,7.011111111111111,0.08333333333333333,0.9090909090909091,22.25308101809964
476,18483.0,419,457.20134088481745,330,180.0,90.0,90.0,90.0,0,0,0.916445256238998,1.8333333333333333,0.5,1.0,11.36368852754315
477,18486.0,1743,3469.521194178833,1311,480.0,75.0,330.0,405.0,1,1,0.5023747953822584,2.73125,0.15625,0.8148148148148148,19.16323639532444
478,18504.0,1184,1194.6395040281466,878,225.0,30.0,195.0,195.0,0,0,0.9910939626621489,3.902222222222222,0.13333333333333333,1.0,13.704291754567807
479,18507.0,1910,1838.082236895216,1397,240.0,30.0,210.0,210.0,0,0,1.0391265209255618,5.820833333333334,0.125,1.0,19.579427042858978
480,18522.0,2053,2148.2824324089734,1518,210.0,0.0,195.0,210.0,0,0,0.9556471574819292,7.228571428571429,0.0,0.9285714285714286,22.883709068347283
481,18523.0,1133,1200.2105583032717,840,510.0,315.0,195.0,195.0,1,1,0.9440010272878396,1.6470588235294117,0.6176470588235294,1.0,13.76820003226113
482,18527.0,2052,2138.4038593951395,1516,300.0,15.0,285.0,285.0,0,0,0.9595942277154422,5.053333333333334,0.05,1.0,16.78414431310654
483,18531.0,883,1251.8773119663206,659,390.0,135.0,240.0,255.0,1,1,0.7053406843942831,1.6897435897435897,0.34615384615384615,0.9411764705882353,10.981860526391927
484,18533.0,1985,1946.7349562978022,1456,285.0,45.0,240.0,240.0,0,0,1.0196560109933857,5.108771929824561,0.15789473684210525,1.0,18.14470538808669
485,18538.0,989,895.3401912022133,742,210.0,15.0,180.0,195.0,0,0,1.1046080693328706,3.533333333333333,0.07142857142857142,0.9230769230769231,10.27088352465579
486,18541.0,2024,2072.4025593608862,1520,315.0,15.0,285.0,300.0,0,0,0.976644229113569,4.825396825396825,0.047619047619047616,0.95,15.452800603789138
487,18542.0,819,884.0121748570602,611,150.0,15.0,135.0,135.0,0,0,0.9264578286293711,4.073333333333333,0.1,1.0,14.648016254998167
488,18546.0,1863,1773.2838203157323,1404,225.0,15.0,195.0,210.0,0,0,1.050593243256623,6.24,0.06666666666666667,0.9285714285714286,18.889188138176543
489,18547.0,1034,942.3258978063519,773,165.0,15.0,135.0,150.0,0,0,1.0972849227714712,4.684848484848485,0.09090909090909091,0.9,14.052843292259608
490,18548.0,848,755.0432844152139,641,180.0,75.0,105.0,105.0,0,0,1.1231144194028317,3.561111111111111,0.4166666666666667,1.0,16.08558594895018
491,18567.0,721,613.9208434315045,542,150.0,30.0,120.0,120.0,0,0,1.1744185064152206,3.6133333333333333,0.2,1.0,11.444200762547249
492,18570.0,1450,1409.5821012839656,1097,240.0,30.0,195.0,210.0,1,1,1.0286736747573755,4.570833333333334,0.125,0.9285714285714286,15.01500278879121
493,18571.0,771,756.7790173089838,586,135.0,30.0,105.0,105.0,0,0,1.018791460077189,4.340740740740741,0.2222222222222222,1.0,16.122564333134843
494,18572.0,1822,1831.419796414091,1384,315.0,60.0,255.0,255.0,0,0,0.9948565607773079,4.393650793650794,0.19047619047619047,1.0,16.065789017217792
495,18574.0,418,391.2550459310364,311,60.0,15.0,45.0,45.0,0,0,1.0683568284859326,5.183333333333334,0.25,1.0,19.44920138766606
496,18579.0,1860,1770.1638389056786,1381,225.0,30.0,195.0,195.0,0,0,1.0507501956145813,6.137777777777778,0.13333333333333333,1.0,20.306411783598303
497,18586.0,480,536.1274280736499,368,255.0,75.0,165.0,180.0,0,0,0.8953095381161148,1.4431372549019608,0.29411764705882354,0.9166666666666666,6.662693827528169
498,18588.0,1830,1796.756949705614,1376,240.0,15.0,225.0,225.0,0,0,1.0185016956800041,5.733333333333333,0.0625,1.0,17.863277738108785
499,18590.0,102,6549.802894738262,73,1095.0,45.0,570.0,1050.0,0,0,0.015572987712644145,0.06666666666666667,0.0410958904109589,0.5428571428571428,13.95382484510077
500,18601.0,237,238.37445088681744,175,60.0,15.0,45.0,45.0,0,0,0.9942340679477011,2.9166666666666665,0.25,1.0,11.849540981483498
501,18613.0,968,880.5461162190634,718,150.0,15.0,135.0,135.0,0,0,1.0993177781039463,4.786666666666667,0.1,1.0,14.590583920111643
502,18619.0,214,225.68811560844335,152,60.0,15.0,45.0,45.0,0,0,0.9482112047551428,2.533333333333333,0.25,1.0,11.218906073981142
503,18620.0,368,292.5537273032558,267,60.0,0.0,45.0,60.0,0,0,1.2578886052562166,4.45,0.0,0.75,10.907085579229085
504,18621.0,2094,9714.83221467719,1547,1575.0,75.0,915.0,1500.0,0,0,0.2155466974340926,0.9822222222222222,0.047619047619047616,0.61,14.487664516199995
505,18622.0,311,337.4411938480567,223,75.0,15.0,60.0,60.0,0,0,0.9216420688104765,2.973333333333333,0.2,1.0,12.580595069441198
506,18641.0,1798,1817.7592302570372,1357,390.0,30.0,360.0,360.0,0,0,0.9891298968927568,3.4794871794871796,0.07692307692307693,1.0,11.295050923697714
507,18643.0,2000,1913.6179600253588,1466,300.0,15.0,285.0,285.0,0,0,1.0451406925411049,4.886666666666667,0.05,1.0,15.01981950701448
508,18648.0,1950,1889.9353124028341,1429,285.0,60.0,225.0,225.0,0,0,1.0317813457439453,5.014035087719298,0.21052631578947367,1.0,18.789652878783983
509,18650.0,159,162.39910956410444,123,75.0,30.0,45.0,45.0,0,0,0.9790694076265074,1.64,0.4,1.0,8.072823647740618
510,18651.0,1997,1904.9169137124002,1463,195.0,0.0,180.0,195.0,0,0,1.048339686431858,7.5025641025641026,0.0,0.9230769230769231,21.852229953640084
511,18653.0,1929,1831.2401643722992,1414,240.0,15.0,225.0,225.0,0,0,1.0533844973093467,5.891666666666667,0.0625,1.0,18.206108325737652
512,18656.0,1771,1852.6233094700633,1338,315.0,60.0,255.0,255.0,0,0,0.9559417669783009,4.247619047619048,0.19047619047619047,1.0,16.25179288582731
513,18657.0,1284,1249.6742748582583,968,150.0,15.0,135.0,135.0,0,0,1.0274677376595873,6.453333333333333,0.1,1.0,20.707010165936538
514,18658.0,1764,1788.0083171461524,1330,210.0,15.0,180.0,195.0,0,0,0.9865725920198893,6.333333333333333,0.07142857142857142,0.9230769230769231,20.511114486958533
515,18660.0,1554,1518.4291839822197,1172,285.0,30.0,255.0,255.0,0,0,1.0234260618756632,4.112280701754386,0.10526315789473684,1.0,13.320137171832105
516,18676.0,126,4108.997284467168,99,390.0,0.0,210.0,390.0,0,0,0.030664415495309575,0.25384615384615383,0.0,0.5384615384615384,23.56815483465638
517,18677.0,67,4269.08382824847,50,3990.0,3495.0,255.0,495.0,1,1,0.015694233867384357,0.012531328320802004,0.8759398496240601,0.5151515151515151,19.292291674266938
518,18681.0,242,326.08193577353904,195,120.0,30.0,90.0,90.0,0,0,0.7421447601073701,1.625,0.25,1.0,8.104730282325116
519,18684.0,1681,1466.998080379923,1253,165.0,45.0,120.0,120.0,0,0,1.1458774367071118,7.593939393939394,0.2727272727272727,1.0,27.34655571604221
520,18687.0,471,520.1084058978811,361,210.0,45.0,150.0,165.0,1,1,0.9055804418059663,1.7190476190476192,0.21428571428571427,0.9090909090909091,7.051219984783068
521,18689.0,229,194.99994379045188,179,60.0,15.0,45.0,45.0,0,0,1.174359312872853,2.9833333333333334,0.25,1.0,9.693403872502522
522,18692.0,1725,1730.8922992637215,1298,270.0,30.0,240.0,240.0,0,0,0.9965958024850952,4.807407407407408,0.1111111111111111,1.0,16.132925916312455
523,18694.0,2037,2072.696166178857,1503,255.0,15.0,240.0,240.0,0,0,0.9827779069786842,5.894117647058824,0.058823529411764705,1.0,19.318737341550552
524,18696.0,1840,1794.4055720494152,1372,255.0,15.0,240.0,240.0,0,0,1.0254092099694667,5.3803921568627455,0.058823529411764705,1.0,16.724906668084248
525,18697.0,2006,1924.9042052560171,1487,240.0,15.0,225.0,225.0,0,0,1.0421297821068436,6.195833333333334,0.0625,1.0,19.137312057357313
526,18718.0,2567,3465.113231641406,1908,870.0,375.0,420.0,495.0,2,1,0.7408127320514792,2.193103448275862,0.43103448275862066,0.8484848484848485,15.659091701793793
527,18719.0,2527,2901.104968111335,1880,495.0,75.0,405.0,420.0,1,1,0.8710474208194945,3.797979797979798,0.15151515151515152,0.9642857142857143,15.451423208016594
528,18720.0,2637,2615.7039027911383,1961,360.0,30.0,330.0,330.0,0,0,1.008141631469119,5.447222222222222,0.08333333333333333,1.0,17.730826328210938
